feature_hash,n_members,labels,scenarios,sessions,representative,member_ids,member_paths,status
f7170060e8f0c0093388,1,0,Chair,3,clip_04426,clip_04426,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_217_resized_keypoints.csv,keep_one_representative
f7235bf714f476d99de4,1,1,Bed,4,clip_00853,clip_00853,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_196_keypoints.csv,keep_one_representative
f72883941be885b2bb31,1,0,Chair,2,clip_04095,clip_04095,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_109_keypoints.csv,keep_one_representative
f74bbe87ea9bf95f8ebf,1,1,Stand,3,clip_02563,clip_02563,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_216_resized_keypoints.csv,keep_one_representative
f74dee889ecf9481f52d,1,0,Stand,1,clip_05052,clip_05052,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0254_keypoints.csv,keep_one_representative
f751610ce9631e313aea,1,0,Bed,3,clip_03482,clip_03482,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_141_keypoints.csv,keep_one_representative
f7618c1bf7073f46de6a,1,0,Stand,3,clip_05619,clip_05619,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_443_keypoints.csv,keep_one_representative
f76495c25a628d76ae38,1,1,Chair,2,clip_01348,clip_01348,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_246_keypoints.csv,keep_one_representative
f76dc5c1cba889395949,1,0,Stand,2,clip_05108,clip_05108,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_139_resized_keypoints.csv,keep_one_representative
f7773762de4b76085ba5,1,1,Bed,1,clip_00060,clip_00060,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0062_keypoints.csv,keep_one_representative
f788ce2ee2588ceb9cb0,1,1,Bed,1,clip_00072,clip_00072,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0075_keypoints.csv,keep_one_representative
f78b32095fba438f3885,1,1,Chair,2,clip_01601,clip_01601,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_511_resized_keypoints.csv,keep_one_representative
f78c0276b444c8bcd9c1,1,1,Stand,2,clip_02270,clip_02270,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_167_resized_keypoints.csv,keep_one_representative
f7b68c1b684349967666,1,0,Chair,3,clip_04470,clip_04470,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_280_resized_keypoints.csv,keep_one_representative
f7beaf88de458d4c6671,1,0,Chair,3,clip_04612,clip_04612,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_427_keypoints.csv,keep_one_representative
f7bf7d41d27065f35384,1,0,Chair,3,clip_04298,clip_04298,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_04_keypoints.csv,keep_one_representative
f7cfc9acbcd76b802d1e,1,1,Bed,2,clip_00296,clip_00296,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_235_keypoints.csv,keep_one_representative
f7d69b9a0329896dd009,1,0,Bed,4,clip_03819,clip_03819,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0251_keypoints.csv,keep_one_representative
f7eb7ad503bc2a255674,1,1,Bed,2,clip_00512,clip_00512,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_488_keypoints.csv,keep_one_representative
f7ec0bb44cf93c436e15,1,0,Bed,1,clip_03056,clip_03056,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_210_keypoints.csv,keep_one_representative
f7f3820c8d40378586e4,1,1,Stand,3,clip_02479,clip_02479,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_139_resized_keypoints.csv,keep_one_representative
f7f760669d8716d23710,1,1,Bed,4,clip_00887,clip_00887,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_33_keypoints.csv,keep_one_representative
f7fbbdd3d248e31bb61f,1,1,Stand,2,clip_02316,clip_02316,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_209_resized_keypoints.csv,keep_one_representative
f8004aa54e355513aaf3,1,0,Bed,4,clip_03753,clip_03753,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0181_keypoints.csv,keep_one_representative
f8286ee6c10d0134ab51,1,1,Bed,2,clip_00431,clip_00431,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_410_keypoints.csv,keep_one_representative
f847c167aac00fb9ab1c,1,0,Stand,2,clip_05279,clip_05279,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_99_keypoints.csv,keep_one_representative
f8510a01c00493c742e2,1,1,Bed,3,clip_00633,clip_00633,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_14_anonymized_keypoints.csv,keep_one_representative
f85ff3d4e527a7aca255,1,1,Bed,4,clip_00873,clip_00873,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_214_resized_keypoints.csv,keep_one_representative
f8627a236a8142b120d2,1,0,Chair,3,clip_04382,clip_04382,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_173_resized_keypoints.csv,keep_one_representative
f896af09acb4393ab17e,2,0,Chair,1,clip_03835,clip_03835;clip_03836,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0009_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0010_keypoints.csv,keep_one_representative
f89d65ddf3afe2b1cd51,1,1,Chair,2,clip_01572,clip_01572,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_485_resized_keypoints.csv,keep_one_representative
f89d9b486e402f1a0e84,1,1,Bed,3,clip_00574,clip_00574,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_08_keypoints.csv,keep_one_representative
f89f7640b50c5907522e,1,1,Bed,4,clip_00780,clip_00780,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_12_keypoints.csv,keep_one_representative
f8a033394f831e4099ab,1,1,Chair,2,clip_01418,clip_01418,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_350_keypoints.csv,keep_one_representative
f8a4716a725d4a944dfe,1,1,Chair,2,clip_01250,clip_01250,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_157_keypoints.csv,keep_one_representative
f8b025f1565fed94bb8e,1,0,Chair,3,clip_04690,clip_04690,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_500_keypoints.csv,keep_one_representative
f8b51e7d3024fa9f8d0d,1,0,Bed,4,clip_03652,clip_03652,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0029_keypoints.csv,keep_one_representative
f8b6f6747a4605813a69,1,1,Bed,4,clip_00823,clip_00823,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_169_keypoints.csv,keep_one_representative
f8c16d13e8ca44aa9122,1,1,Bed,2,clip_00365,clip_00365,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_357_keypoints.csv,keep_one_representative
f8c1b94c7367f7b70ad8,1,1,Stand,1,clip_02029,clip_02029,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0096_resized_keypoints.csv,keep_one_representative
f8cbf635842cfe72ccfb,1,0,Stand,3,clip_05315,clip_05315,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_124_resized_keypoints.csv,keep_one_representative
f8d3368b0587d7779343,1,1,Stand,3,clip_02579,clip_02579,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_230_resized_keypoints.csv,keep_one_representative
f8e0009d1464abf9e156,1,1,Chair,2,clip_01625,clip_01625,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_534_resized_keypoints.csv,keep_one_representative
f8f3d9b12429dbbdaeb5,1,1,Chair,2,clip_01481,clip_01481,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_406_keypoints.csv,keep_one_representative
f90396e95858d75854b0,1,0,Chair,3,clip_04555,clip_04555,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_375_resized_keypoints.csv,keep_one_representative
f90406df26f3a1d5b8d7,1,1,Bed,2,clip_00547,clip_00547,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_523_keypoints.csv,keep_one_representative
f9163a18a0f1572186a4,1,1,Chair,2,clip_01542,clip_01542,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_458_resized_keypoints.csv,keep_one_representative
f922d81e321dd47dc82d,1,0,Chair,3,clip_04772,clip_04772,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_87_resized_keypoints.csv,keep_one_representative
f93686e64f0875101f37,1,1,Stand,2,clip_02398,clip_02398,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_2_keypoints_csv/S_M_67_keypoints.csv,keep_one_representative
f95f3d2ab303619b6aa0,1,1,Stand,3,clip_02494,clip_02494,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_152_keypoints.csv,keep_one_representative
f973fc5f7fd56dd7db29,1,1,Stand,3,clip_02551,clip_02551,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_205_resized_keypoints.csv,keep_one_representative
f979bb608467a8237a41,1,0,Stand,3,clip_05506,clip_05506,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_321_resized_keypoints.csv,keep_one_representative
f9813b6dadff6c661f41,1,1,Chair,2,clip_01508,clip_01508,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_42_keypoints.csv,keep_one_representative
f99f965e681d174e4e8a,1,0,Bed,1,clip_03003,clip_03003,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_157_resized_keypoints.csv,keep_one_representative
f9c4a721ae4d55cee940,1,0,Stand,3,clip_05744,clip_05744,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_56_keypoints.csv,keep_one_representative
f9e4d4aa6f1ca8ed7f0a,1,1,Chair,3,clip_01888,clip_01888,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0210_keypoints.csv,keep_one_representative
fa14869ac493dd66ad3a,1,1,Chair,2,clip_01193,clip_01193,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_105_keypoints.csv,keep_one_representative
fa20618e3642003a647f,5,0,Bed,2,clip_03377,clip_03377;clip_03378;clip_03379;clip_03380;clip_03381,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_42_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_43_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_44_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_45_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_46_keypoints.csv,keep_one_representative
fa222391cf13f09f1ce7,1,1,Stand,3,clip_02564,clip_02564,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_217_resized_keypoints.csv,keep_one_representative
fa29b9f2d4e75ab85881,1,0,Chair,2,clip_04094,clip_04094,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_108_keypoints.csv,keep_one_representative
fa2ade86696f02d16981,1,1,Chair,2,clip_01422,clip_01422,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_354_resized_keypoints.csv,keep_one_representative
fa2b733ab4bf5cd997a3,1,1,Chair,2,clip_01643,clip_01643,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_550_resized_keypoints.csv,keep_one_representative
fa33980527e5f4087354,1,0,Stand,1,clip_04787,clip_04787,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/B_D_0079_keypoints.csv,keep_one_representative
fa49e9fbc212eb55e0d0,1,0,Stand,1,clip_04975,clip_04975,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0173_keypoints.csv,keep_one_representative
fa6b128fad8bc3075955,1,0,Chair,1,clip_03952,clip_03952,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0131_resized_keypoints.csv,keep_one_representative
fa789ffc752bc103dfb9,1,0,Stand,1,clip_04974,clip_04974,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0172_keypoints.csv,keep_one_representative
fa7f00d49f85dfffe296,1,1,Bed,2,clip_00363,clip_00363,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_355_keypoints.csv,keep_one_representative
fa8362ad0c787cfe71b4,1,1,Bed,1,clip_00075,clip_00075,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0078_keypoints.csv,keep_one_representative
faa9dddf2c7be9883332,1,0,Chair,1,clip_03930,clip_03930,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0104_resized_keypoints.csv,keep_one_representative
faad593cb55f1ac78db2,1,1,Bed,2,clip_00389,clip_00389,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_377_keypoints.csv,keep_one_representative
faad76f06e2b6aaa9066,1,1,Bed,1,clip_00087,clip_00087,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0091_resized_keypoints.csv,keep_one_representative
fab6a92197fa69d491be,1,1,Chair,1,clip_01006,clip_01006,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_141_resized_keypoints.csv,keep_one_representative
fabbf530befc932f053f,1,1,Chair,3,clip_01720,clip_01720,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0028_keypoints.csv,keep_one_representative
fac07e942c2ee087bb56,1,0,Chair,3,clip_04715,clip_04715,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_532_resized_keypoints.csv,keep_one_representative
fac2f6855561e8d64460,2,1,Chair,3,clip_01705,clip_01705;clip_01706,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0013_keypoints.csv;/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0014_keypoints.csv,keep_one_representative
fac6e581cbb79e51868a,1,0,Stand,2,clip_05214,clip_05214,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_32_resized_keypoints.csv,keep_one_representative
fad89c4bd72d046616c9,1,0,Stand,3,clip_05474,clip_05474,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_289_keypoints.csv,keep_one_representative
fae417371aaf08d431f3,1,0,Stand,3,clip_05641,clip_05641,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_464_resized_keypoints.csv,keep_one_representative
fb059d64b823276392ed,1,1,Chair,1,clip_01145,clip_01145,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_66_keypoints.csv,keep_one_representative
fb0a810c41142e583a6b,1,1,Stand,1,clip_01995,clip_01995,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0057_keypoints.csv,keep_one_representative
fb24281b2cebf802692d,1,0,Bed,1,clip_03099,clip_03099,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_263_resized_keypoints.csv,keep_one_representative
fb35987df57057c6428c,1,0,Chair,3,clip_04494,clip_04494,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_302_resized_keypoints.csv,keep_one_representative
fb46fa2fb18f78dd201b,1,1,Bed,3,clip_00673,clip_00673,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_25_keypoints.csv,keep_one_representative
fb68f81408adf5db6562,1,0,Stand,3,clip_05558,clip_05558,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_387_resized_keypoints.csv,keep_one_representative
fb747c8093ff82036f79,1,0,Chair,2,clip_04168,clip_04168,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_178_keypoints.csv,keep_one_representative
fb7fae7fd0d0390c820b,1,0,Stand,2,clip_05084,clip_05084,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_117_keypoints.csv,keep_one_representative
fb81033afeda118709e3,1,0,Stand,3,clip_05654,clip_05654,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_476_resized_keypoints.csv,keep_one_representative
fb870570f1153383e82a,1,0,Bed,3,clip_03603,clip_03603,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_73_keypoints.csv,keep_one_representative
fb8eb864a9d54302b256,1,1,Chair,3,clip_01868,clip_01868,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0187_keypoints.csv,keep_one_representative
fb964c6fecca58212e0c,1,0,Chair,2,clip_04111,clip_04111,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_125_resized_keypoints.csv,keep_one_representative
fb980fa6dedba319d0a1,1,1,Bed,1,clip_00173,clip_00173,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0194_keypoints.csv,keep_one_representative
fbad68fef373db26473b,1,1,Chair,3,clip_01712,clip_01712,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0020_keypoints.csv,keep_one_representative
fbc24ee8738f2810c14e,1,0,Chair,3,clip_04726,clip_04726,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_542_keypoints.csv,keep_one_representative
fbc448fd977e30164353,1,1,Bed,1,clip_00154,clip_00154,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0169_keypoints.csv,keep_one_representative
fbc9dc1d347c0019167c,1,1,Stand,3,clip_02554,clip_02554,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_208_resized_keypoints.csv,keep_one_representative
fbcaa7791e5e2e54b7d2,1,0,Chair,3,clip_04641,clip_04641,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_453_keypoints.csv,keep_one_representative
