row_index,clip_id,split,label,scenario,session_id,n_frames,feature_hash,seq_hash,raw_hash,source_folder,filename,path
4047,clip_01997,train,1,Stand,1,76,b9e4b642159b0b31b5b6,b5c84903f21301248ca0,03ebffd98c44f1a88c68,f_mask_s_1_keypoints_csv,S_D_0059_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0059_keypoints.csv
4048,clip_03588,train,0,Bed,3,120,ba109a8e301539214c81,03e4fddc610dd4f7110c,6d482bc0c0d1910c8e07,nf_mask_b_3_ketpoints_csv,B_M_58_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_58_keypoints.csv
4049,clip_01042,train,1,Chair,1,60,ba13a51d1f211eb7fda5,9943bbf02688f54cf7de,68e88363b3ce2ceb2ab3,f_mask_c_1_keypoints_csv,C_M_174_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_174_keypoints.csv
4050,clip_00340,train,1,Bed,2,17,ba2846831c54b739dc2e,c541fe66bc46acff67ac,40683c88326b651e49c0,f_mask_b_2_keypoints_csv,B_N_293_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_293_resized_keypoints.csv
4051,clip_02462,train,1,Stand,3,90,ba34262d0201dd849382,e44701e8c65bdab644ad,91f2ab8eb3c3d8a4742d,f_mask_s_3_keypoints_csv,S_N_120_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_120_resized_keypoints.csv
4052,clip_00832,train,1,Bed,4,60,ba34729ef068193ed9ff,9d00a55088322736f92d,95660a7d4881745da434,f_mask_b_4_keypoints_csv,B_M_177_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_177_keypoints.csv
4053,clip_01905,test,1,Chair,3,88,ba3db94d373e34ffe097,a75977aa8d7d6b26d5c3,ac12c319a31fdfe049b9,f_mask_c_3_keypoints_csv,C_D_0228_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0228_keypoints.csv
4054,clip_01137,train,1,Chair,1,45,ba4adb68b2c40eb7332c,621bd0146b7c86c7514a,2c7bb85b6052f521b27c,f_mask_c_1_keypoints_csv,C_M_58_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_58_keypoints.csv
4055,clip_03153,train,0,Bed,1,20,ba5ea727cf5f6fbabb7a,fc22541b6d65b22e25c5,3a8c952097e87612c19a,nf_mask_b_1_ketpoints_csv,B_N_354_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_354_resized_keypoints.csv
4056,clip_03197,train,0,Bed,1,150,ba71e1c97abc50930db3,5146c452e4662a8e7957,f9bc0c3a8a6903f588d4,nf_mask_b_1_ketpoints_csv,B_N_398_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_398_keypoints.csv
4057,clip_01398,val,1,Chair,2,52,ba785339969f6ba7a558,7bbebc138747145daf10,ffdbb792cd6ea3f2ebec,f_mask_c_2_keypoints_csv,C_N_314_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_314_resized_keypoints.csv
4058,clip_04831,train,0,Stand,1,100,ba7a26b4b12b7402c540,fc1099b89ab09ec7effc,c9c7b91292bf93a64570,nf_mask_s_1_keypoints_csv,S_D_0019_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/S_D_0019_keypoints.csv
4059,clip_05560,train,0,Stand,3,105,ba8045f3930a46241832,b8c9cc8d327227fd1836,392efd8675bde5ea1946,nf_mask_s_3_keypoints_csv,S_N_38_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_38_keypoints.csv
4060,clip_01081,val,1,Chair,1,90,ba860cc678c4e1604131,05ec52d5494c6dcc2b1b,eca7dcd50daa5cf32598,f_mask_c_1_keypoints_csv,C_M_20_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_20_resized_keypoints.csv
4061,clip_04375,train,0,Chair,3,48,ba925615280f58e460a8,fa1174e5fcd235ebc898,3e2c2d60ea5682fe5aab,nf_mask_c_3_keypoints_csv,C_N_166_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_166_resized_keypoints.csv
4062,clip_01726,train,1,Chair,3,80,ba9b46f25bd96b178f73,0491e22f754626ba8338,2c63b7530f28c0becfae,f_mask_c_3_keypoints_csv,C_D_0034_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0034_keypoints.csv
4063,clip_01793,train,1,Chair,3,90,baac5a6faa91abfa2437,ee2df25a50ebb8a7f936,2332f4d134742ce74d9d,f_mask_c_3_keypoints_csv,C_D_0101_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0101_resized_keypoints.csv
4064,clip_04809,test,0,Stand,1,60,bab9f1be47f5d0a45eaa,e435e0e2d00ed0b1f4f4,587afe45a33d49e7df36,nf_mask_s_1_keypoints_csv,B_D_0138_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_1_keypoints_csv/B_D_0138_resized_keypoints.csv
4065,clip_01849,val,1,Chair,3,151,babea01459830546739e,33638a76d2fd84cee445,db66c4aa9071c22a9991,f_mask_c_3_keypoints_csv,C_D_0162_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0162_resized_keypoints.csv
4066,clip_03031,train,0,Bed,1,120,badadac0b42189dfc154,d745890944177ba97da2,3bcde0bc3d88a0f8062c,nf_mask_b_1_ketpoints_csv,B_N_185_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_185_keypoints.csv
4067,clip_05440,train,0,Stand,3,60,bae140b1304f5f2304fb,fab12ad2cc68be04d838,c9831e074f333910b65c,nf_mask_s_3_keypoints_csv,S_N_247_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_247_resized_keypoints.csv
4068,clip_00814,train,1,Bed,4,90,baf357975f131b0c0c21,2200cec159311ca0bec9,b16398a736f5cfb8d134,f_mask_b_4_keypoints_csv,B_M_160_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_160_keypoints.csv
4069,clip_03522,test,0,Bed,3,240,baf384835efae4485ce3,8e8cdf6c2a7489beffcf,6a3e0975f6d604e3447b,nf_mask_b_3_ketpoints_csv,B_M_178_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_178_keypoints.csv
4070,clip_00663,train,1,Bed,3,90,bb00b792af6d8a1edee8,a275cbc12e3441ae5c4e,9e0a708fc99ddce9f4a1,f_mask_b_3_keypoints_csv,B_N_176_resized_anonymized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_3_keypoints_csv/B_N_176_resized_anonymized_keypoints.csv
4071,clip_00926,train,1,Bed,4,50,bb087440e6898bf16b95,9e9d79bf177dcc9f97f0,954a1f1d279a01fe503d,f_mask_b_4_keypoints_csv,B_M_72_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_72_keypoints.csv
4072,clip_04127,train,0,Chair,2,120,bb0a16793f2f289317da,b11ee1cffd9d6aa07eef,9d67afd9b491bfe4f6a7,nf_mask_c_2_keypoints_csv,C_M_13_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_13_resized_keypoints.csv
4073,clip_04173,train,0,Chair,2,120,bb1a0590cb49c96eaa71,6895449c1b43f68f8648,3f367902d32e4efb8ad7,nf_mask_c_2_keypoints_csv,C_M_182_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_182_keypoints.csv
4074,clip_05568,val,0,Stand,3,60,bb3833fd6aa2f20090f9,05bf7845899e687361d6,8df6b94af16ae8567c70,nf_mask_s_3_keypoints_csv,S_N_397_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_397_resized_keypoints.csv
4075,clip_02165,train,1,Stand,1,120,bb3d66dafb3d60894305,149c2a16c27ce45a1672,d019a140ef5d79232414,f_mask_s_1_keypoints_csv,S_D_0236_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0236_keypoints.csv
4076,clip_04091,val,0,Chair,2,180,bb4921619ea25e4c7fe6,bcda41d2a978339a304f,548cdaaf94060622d1d8,nf_mask_c_2_keypoints_csv,C_M_105_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_2_keypoints_csv/C_M_105_keypoints.csv
4077,clip_03982,test,0,Chair,1,60,bb4b2bf96b9e15c25894,e925c3669ff6d6f1f16b,c5b82eb1521078fd6852,nf_mask_c_1_keypoints_csv,C_D_0161_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0161_resized_keypoints.csv
4078,clip_03912,test,0,Chair,1,96,bb4b62b0e17c14170e58,fb0100e5c29ee74f6236,d4197b2b55a896037bbe,nf_mask_c_1_keypoints_csv,C_D_0086_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0086_resized_keypoints.csv
4079,clip_05776,train,0,Stand,3,120,bb5b1db5169a987cc986,752d6c55a530a7972664,e111c1df63f9fa192a52,nf_mask_s_3_keypoints_csv,S_N_83_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_83_resized_keypoints.csv
4080,clip_01992,test,1,Stand,1,114,bb6fdbac9a4098e2014f,ea7dabe1ed5de80c4c6c,fd524f663670b1613c13,f_mask_s_1_keypoints_csv,S_D_0054_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0054_keypoints.csv
4081,clip_01051,val,1,Chair,1,90,bb72b3aea1c28233d054,0342113b140953067e27,3bed1e9be7665ae9924a,f_mask_c_1_keypoints_csv,C_M_182_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_182_keypoints.csv
4082,clip_05270,train,0,Stand,2,24,bb7d1bf1596a2682b602,b39e8cf96395c952d078,621c16dd59a0690cc04e,nf_mask_s_2_keypoints_csv,S_M_90_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_2_keypoints_csv/S_M_90_keypoints.csv
4083,clip_00868,train,1,Bed,4,90,bb825e2895bd656c123e,2e0fc3ce3f2f070d8699,6f59c99f349bcf60d7f7,f_mask_b_4_keypoints_csv,B_M_20_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_4_keypoints_csv/B_M_20_resized_keypoints.csv
4084,clip_03906,test,0,Chair,1,90,bb886a632d45022eebf6,52384192e2597dc594db,15814684b60596b1ebf5,nf_mask_c_1_keypoints_csv,C_D_0080_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0080_keypoints.csv
4085,clip_01400,train,1,Chair,2,75,bb90b0af4f3c2fc1c1bc,d0987797069e99b0742c,b509f5929968c3fc5bc3,f_mask_c_2_keypoints_csv,C_N_316_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_316_resized_keypoints.csv
4086,clip_02557,train,1,Stand,3,48,bb95ad66c86cf9fda483,e8495ab23dd6eb9d9c13,4dc4a5d5102c0430977c,f_mask_s_3_keypoints_csv,S_N_210_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_210_resized_keypoints.csv
4087,clip_03607,val,0,Bed,3,60,bbadaa3e2ccc6d2b08cc,057e8dc8cde84faf29b0,1322336a45426c369f76,nf_mask_b_3_ketpoints_csv,B_M_79_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_79_keypoints.csv
4088,clip_02669,train,1,Stand,3,63,bbb2440f78346a13a9ff,214c5b3b12dc30d5f6d8,ec02edba3b2aa753095c,f_mask_s_3_keypoints_csv,S_N_327_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_327_resized_keypoints.csv
4089,clip_03859,train,0,Chair,1,120,bbb3d54312e1286f1561,7f5ae82f7824365b6282,36be4ebcf6ea6192abf2,nf_mask_c_1_keypoints_csv,C_D_0033_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_1_keypoints_csv/C_D_0033_keypoints.csv
4090,clip_02942,train,1,Stand,3,72,bbb74f3b5d4f9dc09b93,cd4dd30987ae68ba684c,e44302f7a5daf227a525,f_mask_s_3_keypoints_csv,S_N_76_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_76_resized_keypoints.csv
4091,clip_03481,train,0,Bed,3,91,bbb9decc23b141870ebb,d2bb24b1c3aeb8e254cd,0671b087762581664dea,nf_mask_b_3_ketpoints_csv,B_M_140_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_140_keypoints.csv
4092,clip_02509,test,1,Stand,3,72,bbc7d0f9dcb0e259eeb3,2556b738b2181e20fdc3,ddad9ea2b029ddae644c,f_mask_s_3_keypoints_csv,S_N_166_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_166_keypoints.csv
4093,clip_00416,val,1,Bed,2,60,bbde26d500c3a17e4251,5d1b55835ca2da83afd0,63e0190f2af8fa677638,f_mask_b_2_keypoints_csv,B_N_396_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_396_keypoints.csv
4094,clip_03547,test,0,Bed,3,360,bbe46a117836bede18f6,ad37d5ac3e4ff174a56d,898768ee0f3942b627e8,nf_mask_b_3_ketpoints_csv,B_M_212_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_212_resized_keypoints.csv
4095,clip_00364,val,1,Bed,2,68,bc0df752830d93eb05f3,7fef9c9a34ef1a834892,8249a2072ce41b349c2c,f_mask_b_2_keypoints_csv,B_N_356_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_356_keypoints.csv
4096,clip_03777,train,0,Bed,4,107,bc0e9417ee9e55483496,c3b17be2c8f52f1573fb,1629c7152f81bf22b85c,nf_mask_b_4_ketpoints_csv,B_D_0206_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_4_ketpoints_csv/B_D_0206_keypoints.csv
4097,clip_00124,train,1,Bed,1,62,bc2d2241b50ff2c89f08,7e0ea57938f73e5111a4,e0b76baef4e3fb0c1be6,f_mask_b_1_keypoints_csv,B_D_0138_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0138_resized_keypoints.csv
4098,clip_02985,train,0,Bed,1,79,bc3789ac87527c8bf21e,9d0929ca9412574fc228,7ae298994d75a67474b3,nf_mask_b_1_ketpoints_csv,B_N_139_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_139_resized_keypoints.csv
4099,clip_05569,train,0,Stand,3,60,bc3fa0dc25b670be6c5e,494ec53df6b2930f9246,6e2b0c280236a48e3405,nf_mask_s_3_keypoints_csv,S_N_398_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_398_resized_keypoints.csv
4100,clip_00362,train,1,Bed,2,20,bc4d5ed371b87f459330,39687b3a2ecbd272d9bc,e1eb8339ece9b9ec2321,f_mask_b_2_keypoints_csv,B_N_340_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_340_resized_keypoints.csv
4101,clip_01099,train,1,Chair,1,60,bc5cc65d73406006cef0,1c27c3beb403ff20f7b7,a7c15accb89943f21282,f_mask_c_1_keypoints_csv,C_M_22_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_22_keypoints.csv
4102,clip_01919,train,1,Chair,3,114,bc611c09ce905f20ceff,5c8de28a914b04738f55,92f902a2c2d10fa83c90,f_mask_c_3_keypoints_csv,C_D_0242_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0242_keypoints.csv
4103,clip_00108,train,1,Bed,1,72,bc63337edd532a5a968f,d0fd52501b36e4a13b16,6548a5cea9c796a48575,f_mask_b_1_keypoints_csv,B_D_0113_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_1_keypoints_csv/B_D_0113_keypoints.csv
4104,clip_05326,train,0,Stand,3,61,bc881a9fdf8c374ccee9,fc0f9045f17ba2d46416,851cf65d00f427df508f,nf_mask_s_3_keypoints_csv,S_N_138_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_138_resized_keypoints.csv
4105,clip_00555,train,1,Bed,2,60,bca4748951282cca731c,5c90cefb2a26c98be47b,6b8466d59d07cd90b458,f_mask_b_2_keypoints_csv,B_N_531_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_b_2_keypoints_csv/B_N_531_keypoints.csv
4106,clip_03528,train,0,Bed,3,150,bccfdf28c469148e4a1d,ad3004d0f4d6bedbd500,f344f01e31bc6a302f0e,nf_mask_b_3_ketpoints_csv,B_M_183_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_3_ketpoints_csv/B_M_183_resized_keypoints.csv
4107,clip_03016,train,0,Bed,1,79,bcf51b257c7b1588472a,ea02bb683b08d7b719cc,48eaeeb04d725d0a9fdf,nf_mask_b_1_ketpoints_csv,B_N_170_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_170_resized_keypoints.csv
4108,clip_01887,train,1,Chair,3,60,bcf6b929ee691e8801db,38e123b1b838a4fb0e94,444e5e930421030b98da,f_mask_c_3_keypoints_csv,C_D_0209_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_3_keypoints_csv/C_D_0209_keypoints.csv
4109,clip_03002,train,0,Bed,1,111,bd03624f631d9d3b44fe,c2e587363b4eb718d003,0361ccdf2ea386ae1e58,nf_mask_b_1_ketpoints_csv,B_N_156_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_156_resized_keypoints.csv
4110,clip_01967,train,1,Stand,1,48,bd0e0cfdc31fb52cd5d9,ce49526a0ff0bfefa59b,0a1d7836d25cef0ad975,f_mask_s_1_keypoints_csv,S_D_0028_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0028_resized_keypoints.csv
4111,clip_05517,val,0,Stand,3,59,bd1ce91c4d9653d213c5,ccd6cfa1d396e9f11c78,abd1bcf3a81affaa308f,nf_mask_s_3_keypoints_csv,S_N_331_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_s_3_keypoints_csv/S_N_331_resized_keypoints.csv
4112,clip_04599,test,0,Chair,3,141,bd20551cd919f5dcab87,8cc90f1a1ea9995e6ef0,e08131546fc4f7c16f47,nf_mask_c_3_keypoints_csv,C_N_415_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_c_3_keypoints_csv/C_N_415_keypoints.csv
4113,clip_02726,train,1,Stand,3,21,bd20590a8830cea6846c,8b3ec0c9f4626393e942,8778df70598640929812,f_mask_s_3_keypoints_csv,S_N_395_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_3_keypoints_csv/S_N_395_resized_keypoints.csv
4114,clip_01014,train,1,Chair,1,90,bd24e483a3f577da404b,c318fc97a3834c8a8113,05b18a47e4d3ab79e82c,f_mask_c_1_keypoints_csv,C_M_149_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_1_keypoints_csv/C_M_149_keypoints.csv
4115,clip_02047,val,1,Stand,1,116,bd32f3e573fcfc0b5815,34bc7bf39653b2c27f27,732ec615b83240e4c2b0,f_mask_s_1_keypoints_csv,S_D_0114_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_s_1_keypoints_csv/S_D_0114_keypoints.csv
4116,clip_01499,test,1,Chair,2,50,bd3ffbd579f0c8099579,0bfc7c09792e139b9892,ef35e2600df11aa8d79f,f_mask_c_2_keypoints_csv,C_N_422_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/f_mask_c_2_keypoints_csv/C_N_422_keypoints.csv
4117,clip_03410,train,0,Bed,2,81,bd461571543899e751d6,af6beab23074b8ffc9b1,228ba8bb1362e28aaab7,nf_mask_b_2_ketpoints_csv,B_N_76_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_2_ketpoints_csv/B_N_76_resized_keypoints.csv
4118,clip_03148,train,0,Bed,1,19,bd4d202ba3300d90af7b,9e665c26be10d49a3bf0,74d57822f96d99540309,nf_mask_b_1_ketpoints_csv,B_N_341_resized_keypoints.csv,/Users/rudrachopra/Documents/Codex/2026-06-10/files-mentioned-by-the-user-paper/work/revised_paper/data/fallvision_extracted/nf_mask_b_1_ketpoints_csv/B_N_341_resized_keypoints.csv
